mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_epochs,param_model__dropout_rate,param_model__hidden_layer_1,param_model__hidden_layer_2,param_model__hidden_layer_3,param_model__learning_rate,param_model__optimizer,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,rank_train_score
3.584586524963379,0.4154162120294403,0.10170683860778809,0.0026603742797187122,32,100,0.3040158073569814,252,33,16,0.0037087927892852737,adam,"OrderedDict({'batch_size': 32, 'epochs': 100, 'model__dropout_rate': 0.3040158073569814, 'model__hidden_layer_1': 252, 'model__hidden_layer_2': 33, 'model__hidden_layer_3': 16, 'model__learning_rate': 0.0037087927892852737, 'model__optimizer': 'adam'})",-0.10182975338106603,-0.10898965791567228,-0.10907643312101911,-0.11146496815286622,-0.0987261146496815,-0.10601738544406103,0.0048696452806476455,25,-0.05213930348258711,-0.05532338308457707,-0.09231993633107838,-0.06506167926780737,-0.05968961400716277,-0.06490678323464254,0.014377579127748192,21
4.467499494552612,0.9897951904918,0.10991926193237304,0.038596951895639664,64,150,0.5,64,32,49,0.0022138143594835464,adam,"OrderedDict({'batch_size': 64, 'epochs': 150, 'model__dropout_rate': 0.5, 'model__hidden_layer_1': 64, 'model__hidden_layer_2': 32, 'model__hidden_layer_3': 49, 'model__learning_rate': 0.0022138143594835464, 'model__optimizer': 'adam'})",-0.08353221957040569,-0.09864757358790777,-0.08200636942675155,-0.09474522292993626,-0.0883757961783439,-0.08946143633866903,0.0063908648398763625,5,-0.03164179104477616,-0.05731343283582091,-0.04934341424592126,-0.05968961400716277,-0.04655789892558693,-0.0489092302118536,0.00990685647923497,7
7.642900228500366,0.23526194350387514,0.21410717964172363,0.005684949607754174,16,100,0.1772048968379893,199,51,42,0.0018261219176095719,rmsprop,"OrderedDict({'batch_size': 16, 'epochs': 100, 'model__dropout_rate': 0.1772048968379893, 'model__hidden_layer_1': 199, 'model__hidden_layer_2': 51, 'model__hidden_layer_3': 42, 'model__learning_rate': 0.0018261219176095719, 'model__optimizer': 'rmsprop'})",-0.09864757358790777,-0.10739856801909309,-0.0939490445859873,-0.11066878980891715,-0.08439490445859876,-0.09901177609210081,0.009440774096842257,18,-0.06567164179104479,-0.06567164179104479,-0.07122960604854756,-0.07043374452845208,-0.0549144448865897,-0.06558421580913579,0.005818035027377452,22
8.005982446670533,0.5692363815483555,0.17317018508911133,0.008690739790157201,64,50,0.3725707270532952,178,38,54,0.000631729242156543,adam,"OrderedDict({'batch_size': 64, 'epochs': 50, 'model__dropout_rate': 0.3725707270532952, 'model__hidden_layer_1': 178, 'model__hidden_layer_2': 38, 'model__hidden_layer_3': 54, 'model__learning_rate': 0.000631729242156543, 'model__optimizer': 'adam'})",-0.09228321400159112,-0.10739856801909309,-0.07643312101910826,-0.10111464968152861,-0.08200636942675155,-0.09184718442961452,0.01150961820629909,9,-0.047761194029850795,-0.044975124378109466,-0.041981695185037804,-0.06108237166732988,-0.04038997214484674,-0.04723807148103494,0.007370009372088836,5
8.429080533981324,0.6148154242688342,0.21568036079406738,0.005142978804609719,16,50,0.42090687195521503,252,128,23,0.009669963670804608,adamw,"OrderedDict({'batch_size': 16, 'epochs': 50, 'model__dropout_rate': 0.42090687195521503, 'model__hidden_layer_1': 252, 'model__hidden_layer_2': 128, 'model__hidden_layer_3': 23, 'model__learning_rate': 0.009669963670804608, 'model__optimizer': 'adamw'})",-0.14319809069212408,-0.13762927605409703,-0.13057324840764328,-0.1616242038216561,-0.12818471337579618,-0.14024190647026333,0.011930015565099384,30,-0.11124378109452737,-0.12119402985074623,-0.11798647035415832,-0.1321130123358536,-0.11042578591325114,-0.11859261590970734,0.007882111034223125,30
8.353979301452636,1.9201189636454097,0.17726483345031738,0.01455684572937243,64,150,0.3368342798875168,243,128,27,0.0004226234483774529,adam,"OrderedDict({'batch_size': 64, 'epochs': 150, 'model__dropout_rate': 0.3368342798875168, 'model__hidden_layer_1': 243, 'model__hidden_layer_2': 128, 'model__hidden_layer_3': 27, 'model__learning_rate': 0.0004226234483774529, 'model__optimizer': 'adam'})",-0.08353221957040569,-0.10262529832935563,-0.08200636942675155,-0.12101910828025475,-0.06687898089171973,-0.09121239529969746,0.018732568230897938,8,-0.03184079601990053,-0.04736318407960194,-0.05551134102666133,-0.0915240748109829,-0.023875845602865153,-0.050023048308002374,0.02355335196124756,9
5.174276351928711,0.5038709782030552,0.17409982681274414,0.007366385700582064,64,100,0.3111832560206744,64,53,18,0.009692200289714679,adam,"OrderedDict({'batch_size': 64, 'epochs': 100, 'model__dropout_rate': 0.3111832560206744, 'model__hidden_layer_1': 64, 'model__hidden_layer_2': 53, 'model__hidden_layer_3': 18, 'model__learning_rate': 0.009692200289714679, 'model__optimizer': 'adam'})",-0.09705648369132858,-0.1066030230708035,-0.10429936305732479,-0.13057324840764328,-0.0883757961783439,-0.10538158288108881,0.014112315088491988,24,-0.050547263681592014,-0.05233830845771148,-0.0919220055710307,-0.10425785913251095,-0.048945483485873464,-0.06960218406574373,0.023609408789987123,25
4.672539806365966,0.7174309487884497,0.12062835693359375,0.007685604148793668,16,150,0.1,179,82,64,0.008831378122347034,adamw,"OrderedDict({'batch_size': 16, 'epochs': 150, 'model__dropout_rate': 0.1, 'model__hidden_layer_1': 179, 'model__hidden_layer_2': 82, 'model__hidden_layer_3': 64, 'model__learning_rate': 0.008831378122347034, 'model__optimizer': 'adamw'})",-0.1177406523468576,-0.12171837708830546,-0.10907643312101911,-0.13057324840764328,-0.0987261146496815,-0.1155669651227014,0.010894903153919626,28,-0.09512437810945273,-0.09412935323383087,-0.10366096299243932,-0.11181854357341825,-0.06247512932749699,-0.09344167344732764,0.016759322704883697,29
6.867155647277832,1.5228699123085112,0.12114515304565429,0.0016081590989734515,16,100,0.47748297588411803,176,51,45,0.004758983380646262,adam,"OrderedDict({'batch_size': 16, 'epochs': 100, 'model__dropout_rate': 0.47748297588411803, 'model__hidden_layer_1': 176, 'model__hidden_layer_2': 51, 'model__hidden_layer_3': 45, 'model__learning_rate': 0.004758983380646262, 'model__optimizer': 'adam'})",-0.0938743038981702,-0.10262529832935563,-0.0939490445859873,-0.10907643312101911,-0.07484076433121023,-0.09487316885314849,0.011532364849144017,14,-0.038606965174129315,-0.0551243781094527,-0.07839235972940706,-0.06028651014723441,-0.03760445682451252,-0.0540029339969472,0.015109804520649153,13
6.556807279586792,0.8342729132594259,0.12039480209350586,0.0007120882246972241,16,100,0.4131205585721647,72,44,55,0.008684599614633531,adamw,"OrderedDict({'batch_size': 16, 'epochs': 100, 'model__dropout_rate': 0.4131205585721647, 'model__hidden_layer_1': 72, 'model__hidden_layer_2': 44, 'model__hidden_layer_3': 55, 'model__learning_rate': 0.008684599614633531, 'model__optimizer': 'adamw'})",-0.09864757358790777,-0.1058074781225139,-0.10191082802547768,-0.11226114649681529,-0.10191082802547768,-0.10410757085163846,0.0046654776548542215,23,-0.0551243781094527,-0.07502487562189053,-0.0728213290887385,-0.06685236768802227,-0.06904098686828497,-0.06777278747527779,0.006935680452266709,23
